pid,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,PrgP,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmp,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,TO,SCASh,SCAFld,SCADef,GCA,GCA90,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,AerialLoss,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,Tkld,Tkld%,Carries,TotDist,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialWin%,AVGShotDistance,G+APer90,GoalsPer90,ShotsPer90,SoTPer90,SoT%Per90,Sh/90Per90,SoT/90Per90,G/ShPer90,G/SoTPer90,FKShotsPer90,PKPer90,PKsAttPer90,xGPer90,npxGPer90,npxG/ShPer90,G-xGPer90,npG-xGPer90,PassesCompletedPer90,PassesAttemptedPer90,TotCmp%Per90,TotalPassDistPer90,ProgPassDistPer90,ShortPassCmpPer90,ShortPassAttPer90,ShortPassCmp%Per90,MedPassCmpPer90,MedPassAttPer90,MedPassCmp%Per90,LongPassCmpPer90,LongPassAttPer90,LongPassCmp%Per90,AssistsPer90,xAGPer90,xAPer90,A-xAGPer90,KeyPassesPer90,Final1/3CmpPer90,PenAreaCmpPer90,CrsPenAreaCmpPer90,PrgPPer90,LivePassPer90,DeadPassPer90,FKPassesPer90,ThruBallsPer90,SwitchesPer90,CrsPer90,ThrowInPer90,CKPer90,InSwingCKPer90,OutSwingCKPer90,StrCKPer90,CmpPer90,PassesToOffPer90,PassesBlockedPer90,SCAPer90,SCA90Per90,SCAPassLivePer90,SCAPassDeadPer90,TOPer90,SCAShPer90,SCAFldPer90,SCADefPer90,GCAPer90,GCA90Per90,TklPer90,TklWinPossPer90,Def3rdTklPer90,Mid3rdTklPer90,Att3rdTklPer90,DrbTklPer90,DrbPastAttPer90,DrbTkl%Per90,AerialLossPer90,BlocksPer90,ShBlocksPer90,PassBlocksPer90,IntPer90,Tkl+IntPer90,ClrPer90,ErrPer90,TouchesPer90,DefPenTouchPer90,Def3rdTouchPer90,Mid3rdTouchPer90,Att3rdTouchPer90,AttPenTouchPer90,LiveTouchPer90,AttDrbPer90,SuccDrbPer90,DrbSucc%Per90,TkldPer90,Tkld%Per90,CarriesPer90,TotDistPer90,YellowsPer90,RedsPer90,Yellow2Per90,FlsPer90,FldPer90,OffPer90,PKwonPer90,PKconPer90,OGPer90,RecovPer90,AerialWinsPer90,AerialWin%Per90,AVGShotDistancePer90,90sPer90,AvgTeamPoss,OppTouches,TeamMins,TeamTouches90,pAdjTkl+IntPer90,pAdjClrPer90,pAdjShBlocksPer90,pAdjPassBlocksPer90,pAdjIntPer90,pAdjDrbTklPer90,pAdjTklWinPossPer90,pAdjAerialWinsPer90,pAdjAerialLossPer90,pAdjDrbPastAttPer90,TouchCentrality,Tkl+IntOppTouch,pAdjTouchesPer90,Main Position
641,Justin Haak,us USA,MF,NYCFC,MLS,21,2001,2,1,108,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,57,87.7,830,206,25,28,89.3,20,22,90.9,4,5,80.0,0,0.0,0.0,0.0,1,6,0,0,8,55,2,2,0,0,0,0,0,0,0,0,50,0,1,4,3.33,4,0,0,0,0,0,0,0.0,3,2,1,2,0,1,1,100.0,0,1,0,1,2,5,6,0,72,5,19,43,10,0,72,1,1,100.0,0,0.0,45,195,0,0,0,2,1,0,0,0,0,10,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666666666667,47.5,73.08333333333334,691.6666666666667,171.66666666666669,20.833333333333336,23.333333333333336,74.41666666666667,16.666666666666668,18.333333333333336,75.75000000000001,3.333333333333333,4.166666666666667,66.66666666666667,0.0,0.0,0.0,0.0,0.8333333333333334,5.0,0.0,0.0,6.666666666666667,45.833333333333336,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666666666667,0.0,0.8333333333333334,3.333333333333333,2.7750000000000004,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.6666666666666667,0.8333333333333334,1.6666666666666667,0.0,0.8333333333333334,0.8333333333333334,83.33333333333334,0.0,0.8333333333333334,0.0,0.8333333333333334,1.6666666666666667,4.166666666666667,5.0,0.0,60.0,4.166666666666667,15.833333333333334,35.833333333333336,8.333333333333334,0.0,60.0,0.8333333333333334,0.8333333333333334,83.33333333333334,0.0,0.0,37.5,162.5,0.0,0.0,0.0,1.6666666666666667,0.8333333333333334,0.0,0.0,0.0,0.0,8.333333333333334,0.8333333333333334,83.33333333333334,0.0,1.2,55.0,1008,180,602.5,4.62962962962963,5.555555555555555,0.0,0.925925925925926,1.851851851851852,0.925925925925926,0.925925925925926,0.925925925925926,0.0,0.925925925925926,9.95850622406639,4.960317460317461,54.54545454545454,
642,Justin Meram,iq IRQ,"MF,FW",Real Salt Lake,MLS,34,1988,2,0,31,0,0.0,1,1,100.0,2.9,2.9,0.0,0.0,0,0,0,0.0,0.0,0.02,0.0,0.0,4,7,57.1,56,11,1,2,50.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,6,1,1,0,0,2,0,0,0,0,0,4,0,1,1,2.9,1,0,0,0,0,0,0,0.0,2,1,2,0,0,0,2,0.0,2,0,0,0,1,3,0,0,12,1,5,2,5,0,12,1,0,0.0,1,100.0,7,19,0,0,0,0,2,0,0,0,0,3,3,100.0,30.3,0.0,0.0,2.903225806451613,2.903225806451613,290.3225806451613,8.419354838709678,8.419354838709678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0580645161290322,0.0,0.0,11.612903225806452,20.32258064516129,165.7741935483871,162.5806451612903,31.935483870967744,2.903225806451613,5.806451612903226,145.16129032258064,5.806451612903226,5.806451612903226,290.3225806451613,0.0,2.903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903225806451613,17.419354838709676,2.903225806451613,2.903225806451613,0.0,0.0,5.806451612903226,0.0,0.0,0.0,0.0,0.0,11.612903225806452,0.0,2.903225806451613,2.903225806451613,8.419354838709678,2.903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.806451612903226,2.903225806451613,5.806451612903226,0.0,0.0,0.0,5.806451612903226,0.0,5.806451612903226,0.0,0.0,0.0,2.903225806451613,8.709677419354838,0.0,0.0,34.83870967741935,2.903225806451613,14.516129032258064,5.806451612903226,14.516129032258064,0.0,34.83870967741935,2.903225806451613,0.0,0.0,2.903225806451613,290.3225806451613,20.32258064516129,55.16129032258065,0.0,0.0,0.0,0.0,5.806451612903226,0.0,0.0,0.0,0.0,8.709677419354838,8.709677419354838,290.3225806451613,30.3,0.3444444444444444,42.5,1414,180,560.0,7.573632538569424,0.0,0.0,0.0,2.524544179523142,0.0,0.0,7.573632538569424,5.049088359046284,5.049088359046284,6.221198156682027,7.391522562394488,40.98671726755218,
643,Justin Rasmussen,us USA,DF,Portland Timbers,MLS,24,1998,2,2,149,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,79,69.6,905,334,28,34,82.4,20,28,71.4,5,12,41.7,0,0.3,0.1,-0.3,2,4,1,1,3,60,19,3,0,1,1,16,0,0,0,0,55,0,2,2,1.21,1,0,0,0,0,1,0,0.0,4,3,3,0,1,3,5,60.0,2,2,1,1,1,5,4,0,90,10,45,33,12,2,90,0,0,0.0,0,0.0,34,206,0,0,0,2,1,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22147651006711,47.71812080536913,42.04026845637584,546.6442953020135,201.74496644295303,16.91275167785235,20.536912751677853,49.77181208053692,12.08053691275168,16.91275167785235,43.12751677852349,3.02013422818792,7.248322147651007,25.18791946308725,0.0,0.1812080536912751,0.0604026845637584,-0.1812080536912751,1.2080536912751678,2.416107382550336,0.6040268456375839,0.6040268456375839,1.812080536912752,36.24161073825504,11.476510067114097,1.812080536912752,0.0,0.6040268456375839,0.6040268456375839,9.664429530201344,0.0,0.0,0.0,0.0,33.22147651006711,0.0,1.2080536912751678,1.2080536912751678,0.7308724832214766,0.6040268456375839,0.0,0.0,0.0,0.0,0.6040268456375839,0.0,0.0,2.416107382550336,1.812080536912752,1.812080536912752,0.0,0.6040268456375839,1.812080536912752,3.02013422818792,36.24161073825504,1.2080536912751678,1.2080536912751678,0.6040268456375839,0.6040268456375839,0.6040268456375839,3.02013422818792,2.416107382550336,0.0,54.36241610738255,6.04026845637584,27.181208053691275,19.93288590604027,7.248322147651007,1.2080536912751678,54.36241610738255,0.0,0.0,0.0,0.0,0.0,20.536912751677853,124.42953020134227,0.0,0.0,0.0,1.2080536912751678,0.6040268456375839,0.0,0.0,0.0,0.0,6.04026845637584,0.0,0.0,0.0,1.6555555555555554,48.5,1233,180,592.0,2.932169153580505,2.345735322864404,0.5864338307161009,0.5864338307161009,0.5864338307161009,1.759301492148303,1.759301492148303,0.0,1.1728676614322018,2.932169153580505,9.182840558679484,2.939303385097732,56.04372794575521,
644,Justin Rennicks,us USA,"FW,MF",New England,MLS,23,1999,2,0,34,0,0.0,1,0,0.0,2.65,0.0,0.0,0.0,0,0,0,0.4,0.4,0.37,-0.4,-0.4,9,11,81.8,134,17,4,5,80.0,4,4,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,9,0,1,1,2.65,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,15,0,1,4,10,2,15,1,0,0.0,1,100.0,9,87,0,0,0,0,0,0,0,0,0,1,0,0.0,6.7,0.0,0.0,2.647058823529412,0.0,0.0,7.014705882352941,0.0,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,1.0588235294117647,0.9794117647058824,-1.0588235294117647,-1.0588235294117647,23.823529411764707,29.11764705882353,216.52941176470588,354.7058823529412,45.0,10.588235294117649,13.23529411764706,211.76470588235296,10.588235294117649,10.588235294117649,264.7058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647058823529412,0.0,2.647058823529412,29.11764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.823529411764707,0.0,2.647058823529412,2.647058823529412,7.014705882352941,2.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647058823529412,2.647058823529412,0.0,0.0,39.70588235294117,0.0,2.647058823529412,10.588235294117649,26.47058823529412,5.294117647058823,39.70588235294117,2.647058823529412,0.0,0.0,2.647058823529412,264.7058823529412,23.823529411764707,230.29411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647058823529412,0.0,0.0,6.7,0.3777777777777777,46.0,1311,180,583.0,2.450980392156863,0.0,0.0,0.0,2.450980392156863,0.0,0.0,0.0,0.0,0.0,6.810614468772069,2.4229371382420246,43.15856777493605,
645,Jáder Obrian,co COL,"MF,FW",FC Dallas,MLS,27,1995,1,0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,6,100.0,66,12,4,4,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,6,1,2,2,2,1,6,0,0,0.0,0,0.0,4,5,1,0,0,1,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,600.0,396.0,72.0,24.0,24.0,600.0,12.0,12.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,12.0,12.0,12.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1666666666666666,53.5,1197,180,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.451612903225806,6.451612903225806,5.504587155963304,0.0,33.64485981308411,
646,Kacper Przybyłko,pl POL,FW,Chicago Fire,MLS,29,1993,1,1,45,0,0.0,1,0,0.0,2.0,0.0,0.0,0.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,8,9,88.9,85,0,7,8,87.5,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,8,0,0,1,2.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,12,1,1,8,3,1,12,1,1,100.0,0,0.0,8,25,0,0,0,0,0,1,0,0,0,2,0,0.0,17.5,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.14,-0.2,-0.2,16.0,18.0,177.8,170.0,0.0,14.0,16.0,175.0,2.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,2.0,2.0,16.0,6.0,2.0,24.0,2.0,2.0,200.0,0.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,17.5,0.5,51.0,561,90,572.0,0.0,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.195804195804196,0.0,23.52941176470588,
647,Kai Wagner,de GER,DF,Philadelphia,MLS,26,1997,2,2,180,0,0.0,2,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0.1,0.1,0.04,-0.1,-0.1,82,119,68.9,1710,504,29,34,85.3,41,50,82.0,12,30,40.0,0,0.2,0.6,-0.2,3,4,3,2,4,85,31,7,0,1,18,17,7,6,1,0,82,3,3,8,4.0,2,3,0,1,1,1,1,0.5,4,3,2,1,1,2,6,33.3,4,2,0,2,1,5,0,0,133,2,39,65,30,0,133,0,0,0.0,0,0.0,53,214,0,0,0,2,3,0,0,0,0,14,1,100.0,30.4,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.05,0.02,-0.05,-0.05,41.0,59.5,34.45,855.0,252.0,14.5,17.0,42.65,20.5,25.0,41.0,6.0,15.0,20.0,0.0,0.1,0.3,-0.1,1.5,2.0,1.5,1.0,2.0,42.5,15.5,3.5,0.0,0.5,9.0,8.5,3.5,3.0,0.5,0.0,41.0,1.5,1.5,4.0,2.0,1.0,1.5,0.0,0.5,0.5,0.5,0.5,0.25,2.0,1.5,1.0,0.5,0.5,1.0,3.0,16.65,2.0,1.0,0.0,1.0,0.5,2.5,0.0,0.0,66.5,1.0,19.5,32.5,15.0,0.0,66.5,0.0,0.0,0.0,0.0,0.0,26.5,107.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,7.0,0.5,50.0,30.4,2.0,46.5,1115,180,497.5,2.336448598130841,0.0,0.0,0.9345794392523364,0.4672897196261681,0.9345794392523364,0.9345794392523364,0.4672897196261681,1.8691588785046729,2.803738317757009,13.366834170854272,2.6905829596412554,71.50537634408603,
648,Kamal Miller,ca CAN,DF,CF Montréal,MLS,25,1997,2,2,180,0,0.0,1,0,0.0,0.5,0.0,0.0,0.0,0,0,0,0.0,0.0,0.02,0.0,0.0,98,113,86.7,2024,827,40,43,93.0,42,47,89.4,16,22,72.7,0,0.0,0.0,0.0,0,12,1,0,7,106,7,3,0,4,0,4,0,0,0,0,98,0,1,1,0.5,0,0,0,0,0,1,0,0.0,1,1,0,0,1,1,3,33.3,2,3,3,0,1,2,3,0,123,5,56,61,6,1,123,0,0,0.0,0,0.0,73,318,0,0,0,1,1,1,0,0,0,15,1,100.0,34.5,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,49.0,56.5,43.35,1012.0,413.5,20.0,21.5,46.5,21.0,23.5,44.7,8.0,11.0,36.35,0.0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,3.5,53.0,3.5,1.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.5,16.65,1.0,1.5,1.5,0.0,0.5,1.0,1.5,0.0,61.5,2.5,28.0,30.5,3.0,0.5,61.5,0.0,0.0,0.0,0.0,0.0,36.5,159.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,7.5,0.5,50.0,34.5,2.0,50.5,1122,180,546.5,1.0101010101010102,1.5151515151515151,1.5151515151515151,0.0,0.5050505050505051,0.5050505050505051,0.5050505050505051,0.5050505050505051,1.0101010101010102,1.5151515151515151,11.253430924062217,1.06951871657754,60.89108910891089,
649,Kamil Jóźwiak,pl POL,FW,Charlotte,MLS,24,1998,2,2,153,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,58,75,77.3,911,242,26,32,81.3,28,32,87.5,2,5,40.0,0,0.2,0.3,-0.2,2,4,1,0,9,73,2,1,0,0,1,0,0,0,0,0,58,0,2,6,3.53,6,0,0,0,0,0,1,0.59,5,4,4,1,0,4,8,50.0,4,2,0,2,2,7,2,0,90,3,15,44,32,2,90,5,4,80.0,1,20.0,44,364,0,0,0,4,3,0,0,0,0,11,4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11764705882353,44.11764705882353,45.47058823529412,535.8823529411765,142.35294117647058,15.294117647058824,18.823529411764707,47.8235294117647,16.47058823529412,18.823529411764707,51.47058823529412,1.1764705882352942,2.9411764705882355,23.529411764705884,0.0,0.1176470588235294,0.1764705882352941,-0.1176470588235294,1.1764705882352942,2.3529411764705883,0.5882352941176471,0.0,5.294117647058823,42.94117647058824,1.1764705882352942,0.5882352941176471,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,34.11764705882353,0.0,1.1764705882352942,3.5294117647058822,2.076470588235294,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.3470588235294117,2.9411764705882355,2.3529411764705883,2.3529411764705883,0.5882352941176471,0.0,2.3529411764705883,4.705882352941177,29.411764705882355,2.3529411764705883,1.1764705882352942,0.0,1.1764705882352942,1.1764705882352942,4.11764705882353,1.1764705882352942,0.0,52.94117647058824,1.7647058823529411,8.823529411764707,25.88235294117647,18.823529411764707,1.1764705882352942,52.94117647058824,2.9411764705882355,2.3529411764705883,47.05882352941177,0.5882352941176471,11.764705882352942,25.88235294117647,214.1176470588236,0.0,0.0,0.0,2.3529411764705883,1.7647058823529411,0.0,0.0,0.0,0.0,6.470588235294118,2.3529411764705883,47.05882352941177,0.0,1.7,57.0,999,180,627.0,4.78796169630643,1.3679890560875512,0.0,1.3679890560875512,1.3679890560875512,2.7359781121751023,2.7359781121751023,2.7359781121751023,2.7359781121751023,5.471956224350205,8.443568815085843,4.946122593181417,46.43962848297214,
650,Karol Świderski,pl POL,"MF,FW",Charlotte,MLS,26,1997,2,2,156,1,0.0,5,1,20.0,2.88,0.58,0.0,0.0,0,0,0,0.5,0.5,0.1,-0.5,-0.5,35,53,66.0,502,216,20,25,80.0,12,18,66.7,2,7,28.6,1,0.3,0.2,0.7,1,3,1,1,9,51,2,0,0,2,3,2,0,0,0,0,35,0,1,2,1.15,2,0,0,0,0,0,1,0.58,2,2,1,0,1,0,3,0.0,3,3,1,2,2,4,0,0,76,1,10,30,36,6,76,3,1,33.3,2,66.7,47,237,1,0,0,1,5,0,0,1,0,11,4,80.0,12.7,0.5769230769230769,0.0,2.8846153846153846,0.5769230769230769,11.538461538461538,1.6615384615384614,0.3346153846153846,0.0,0.0,0.0,0.0,0.0,0.2884615384615384,0.2884615384615384,0.0576923076923076,-0.2884615384615384,-0.2884615384615384,20.19230769230769,30.57692307692308,38.07692307692307,289.6153846153846,124.6153846153846,11.538461538461538,14.423076923076923,46.15384615384615,6.9230769230769225,10.384615384615383,38.48076923076923,1.1538461538461535,4.038461538461538,16.5,0.5769230769230769,0.173076923076923,0.1153846153846153,0.4038461538461538,0.5769230769230769,1.7307692307692306,0.5769230769230769,0.5769230769230769,5.1923076923076925,29.423076923076923,1.1538461538461535,0.0,0.0,1.1538461538461535,1.7307692307692306,1.1538461538461535,0.0,0.0,0.0,0.0,20.19230769230769,0.0,0.5769230769230769,1.1538461538461535,0.6634615384615384,1.1538461538461535,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.3346153846153846,1.1538461538461535,1.1538461538461535,0.5769230769230769,0.0,0.5769230769230769,0.0,1.7307692307692306,0.0,1.7307692307692306,1.7307692307692306,0.5769230769230769,1.1538461538461535,1.1538461538461535,2.3076923076923075,0.0,0.0,43.84615384615385,0.5769230769230769,5.769230769230769,17.307692307692307,20.76923076923077,3.461538461538461,43.84615384615385,1.7307692307692306,0.5769230769230769,19.21153846153846,1.1538461538461535,38.48076923076923,27.115384615384613,136.73076923076923,0.5769230769230769,0.0,0.0,0.5769230769230769,2.8846153846153846,0.0,0.0,0.5769230769230769,0.0,6.346153846153846,2.3076923076923075,46.15384615384615,12.7,1.7333333333333334,57.0,999,180,627.0,2.683363148479428,0.0,0.6708407871198568,1.3416815742397137,1.3416815742397137,0.0,0.0,2.683363148479428,2.0125223613595704,2.0125223613595704,6.993006993006993,2.772002772002772,38.46153846153847,
651,Keaton Parks,us USA,MF,NYCFC,MLS,25,1997,2,2,180,0,0.0,2,1,50.0,1.0,0.5,0.0,0.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,75,83,90.4,1217,399,36,37,97.3,33,36,91.7,3,5,60.0,0,0.8,0.5,-0.8,1,6,0,0,11,83,0,0,0,0,1,0,0,0,0,0,75,0,2,4,2.0,4,0,0,0,0,0,0,0.0,7,4,2,4,1,2,6,33.3,4,3,0,3,2,9,2,0,111,3,23,69,21,5,111,9,7,77.8,2,22.2,67,365,0,0,0,1,2,1,0,0,0,8,3,37.5,18.2,0.0,0.0,1.0,0.5,25.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.02,-0.05,-0.05,37.5,41.5,45.2,608.5,199.5,18.0,18.5,48.65,16.5,18.0,45.85,1.5,2.5,30.0,0.0,0.4,0.25,-0.4,0.5,3.0,0.0,0.0,5.5,41.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,37.5,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,1.0,2.0,0.5,1.0,3.0,16.65,2.0,1.5,0.0,1.5,1.0,4.5,1.0,0.0,55.5,1.5,11.5,34.5,10.5,2.5,55.5,4.5,3.5,38.9,1.0,11.1,33.5,182.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,4.0,1.5,18.75,18.2,2.0,55.0,1008,180,602.5,5.0,1.1111111111111112,0.0,1.6666666666666667,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.6666666666666667,2.2222222222222223,3.333333333333333,9.211618257261412,5.357142857142857,50.45454545454545,
652,Keegan Rosenberry,us USA,DF,Colorado Rapids,MLS,29,1993,2,2,160,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,101,120,84.2,2084,772,32,34,94.1,56,66,84.8,12,18,66.7,0,0.2,0.1,-0.2,2,11,2,2,16,98,22,4,0,3,3,18,0,0,0,0,101,0,1,3,1.69,3,0,0,0,0,0,0,0.0,4,3,0,3,1,2,3,66.7,1,6,4,2,2,6,2,0,136,6,39,82,16,0,136,1,1,100.0,0,0.0,75,314,0,0,0,0,0,0,0,0,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8125,67.5,47.3625,1172.25,434.25,18.0,19.125,52.93125,31.5,37.125,47.7,6.75,10.125,37.51875,0.0,0.1125,0.05625,-0.1125,1.125,6.1875,1.125,1.125,9.0,55.125,12.375,2.25,0.0,1.6875,1.6875,10.125,0.0,0.0,0.0,0.0,56.8125,0.0,0.5625,1.6875,0.950625,1.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.6875,0.0,1.6875,0.5625,1.125,1.6875,37.51875,0.5625,3.375,2.25,1.125,1.125,3.375,1.125,0.0,76.5,3.375,21.9375,46.125,9.0,0.0,76.5,0.5625,0.5625,56.25,0.0,0.0,42.1875,176.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875,0.0,0.0,0.0,1.7777777777777777,54.0,1093,180,637.0,3.668478260869565,1.2228260869565215,2.4456521739130435,1.2228260869565215,1.2228260869565215,1.2228260869565215,1.2228260869565215,0.0,0.6114130434782609,1.8342391304347827,12.009419152276294,3.705397987191217,70.83333333333334,
